packNumber,slot,cardNumber,cardName,rarity,variant,category
51,common5,044,"Bergmite",Common,null,Pokemon
51,uncommon1,146,"Dream Ball",Uncommon,null,Trainer
51,uncommon2,152,"Raihan",Uncommon,null,Trainer
51,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
51,reverse,039,"Luvdisc",Common,null,Pokemon
51,rare,020,"Victini",Rare,null,Pokemon
52,common1,039,"Luvdisc",Common,null,Pokemon
52,common2,026,"Tentacool",Common,null,Pokemon
52,common3,005,"Seedot",Common,null,Pokemon
52,common4,032,"Lotad",Common,null,Pokemon
52,common5,035,"Carvanha",Common,null,Pokemon
52,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
52,uncommon2,156,"Rubber Gloves",Uncommon,null,Trainer
52,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
52,reverse,164,"Zinnia’s Resolve",Uncommon,null,Trainer
52,rare,004,"Jumpluff",Rare,null,Pokemon
53,common1,057,"Emolga",Common,null,Pokemon
53,common2,026,"Tentacool",Common,null,Pokemon
53,common3,017,"Applin",Common,null,Pokemon
53,common4,044,"Bergmite",Common,null,Pokemon
53,common5,049,"Pikachu",Common,null,Pokemon
53,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
53,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
53,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
53,reverse,037,"Feebas",Common,null,Pokemon
53,rare,046,"Wishiwashi",Rare,null,Pokemon
54,common1,024,"Psyduck",Common,null,Pokemon
54,common2,044,"Bergmite",Common,null,Pokemon
54,common3,054,"Mareep",Common,null,Pokemon
54,common4,052,"Chinchou",Common,null,Pokemon
54,common5,037,"Feebas",Common,null,Pokemon
54,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
54,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
54,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
54,reverse,146,"Dream Ball",Uncommon,null,Trainer
54,rare,038,"Milotic",Rare,null,Pokemon
55,common1,035,"Carvanha",Common,null,Pokemon
55,common2,042,"Tympole",Common,null,Pokemon
55,common3,037,"Feebas",Common,null,Pokemon
55,common4,052,"Chinchou",Common,null,Pokemon
55,common5,032,"Lotad",Common,null,Pokemon
55,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
55,uncommon2,143,"Copycat",Uncommon,null,Trainer
55,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
55,reverse,057,"Emolga",Common,null,Pokemon
55,rare,034,"Ludicolo",Rare,null,Pokemon
56,common1,005,"Seedot",Common,null,Pokemon
56,common2,054,"Mareep",Common,null,Pokemon
56,common3,042,"Tympole",Common,null,Pokemon
56,common4,011,"Dwebble",Common,null,Pokemon
56,common5,002,"Hoppip",Common,null,Pokemon
56,uncommon1,025,"Golduck",Uncommon,null,Pokemon
56,uncommon2,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
56,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
56,reverse,049,"Pikachu",Common,null,Pokemon
56,rare,058,"Dracozolt V",V,V,Pokemon
57,common1,011,"Dwebble",Common,null,Pokemon
57,common2,017,"Applin",Common,null,Pokemon
57,common3,043,"Cryogonal",Common,null,Pokemon
57,common4,057,"Emolga",Common,null,Pokemon
57,common5,042,"Tympole",Common,null,Pokemon
57,uncommon1,148,"Full Face Guard",Uncommon,null,Trainer
57,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
57,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
57,reverse,026,"Tentacool",Common,null,Pokemon
57,rare,001,"Pinsir",Rare,null,Pokemon
58,common1,022,"Litleo",Common,null,Pokemon
58,common2,043,"Cryogonal",Common,null,Pokemon
58,common3,002,"Hoppip",Common,null,Pokemon
58,common4,024,"Psyduck",Common,null,Pokemon
58,common5,044,"Bergmite",Common,null,Pokemon
58,uncommon1,159,"Snow Leaf Badge",Uncommon,null,Trainer
58,uncommon2,146,"Dream Ball",Uncommon,null,Trainer
58,uncommon3,023,"Pyroar",Uncommon,null,Pokemon
58,reverse,163,"Toy Catcher",Uncommon,null,Trainer
58,rare,016,"Eldegoss",Rare,null,Pokemon
59,common1,042,"Tympole",Common,null,Pokemon
59,common2,026,"Tentacool",Common,null,Pokemon
59,common3,052,"Chinchou",Common,null,Pokemon
59,common4,039,"Luvdisc",Common,null,Pokemon
59,common5,022,"Litleo",Common,null,Pokemon
59,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
59,uncommon2,143,"Copycat",Uncommon,null,Trainer
59,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
59,reverse,043,"Cryogonal",Common,null,Pokemon
59,rare,040,"Glaceon V",V,V,Pokemon
60,common1,037,"Feebas",Common,null,Pokemon
60,common2,049,"Pikachu",Common,null,Pokemon
60,common3,054,"Mareep",Common,null,Pokemon
60,common4,057,"Emolga",Common,null,Pokemon
60,common5,022,"Litleo",Common,null,Pokemon
60,uncommon1,055,"Flaaffy",Uncommon,null,Pokemon
60,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
60,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
60,reverse,045,"Avalugg",Uncommon,null,Pokemon
60,rare,036,"Sharpedo",Rare,null,Pokemon
61,common1,052,"Chinchou",Common,null,Pokemon
61,common2,026,"Tentacool",Common,null,Pokemon
61,common3,024,"Psyduck",Common,null,Pokemon
61,common4,057,"Emolga",Common,null,Pokemon
61,common5,017,"Applin",Common,null,Pokemon
61,uncommon1,146,"Dream Ball",Uncommon,null,Trainer
61,uncommon2,155,"Ribbon Badge",Uncommon,null,Trainer
61,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
61,reverse,037,"Feebas",Common,null,Pokemon
61,rare,220,"Duraludon VMAX",VMAX,VMAX,Pokemon
62,common1,032,"Lotad",Common,null,Pokemon
62,common2,009,"Petilil",Common,null,Pokemon
62,common3,035,"Carvanha",Common,null,Pokemon
62,common4,054,"Mareep",Common,null,Pokemon
62,common5,044,"Bergmite",Common,null,Pokemon
62,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
62,uncommon2,146,"Dream Ball",Uncommon,null,Trainer
62,uncommon3,148,"Full Face Guard",Uncommon,null,Trainer
62,reverse,016,"Eldegoss",Rare,null,Pokemon
62,rare,040,"Glaceon V",V,V,Pokemon
63,common1,011,"Dwebble",Common,null,Pokemon
63,common2,035,"Carvanha",Common,null,Pokemon
63,common3,042,"Tympole",Common,null,Pokemon
63,common4,049,"Pikachu",Common,null,Pokemon
63,common5,002,"Hoppip",Common,null,Pokemon
63,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
63,uncommon2,160,"Spirit Mask",Uncommon,null,Trainer
63,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
63,reverse,017,"Applin",Common,null,Pokemon
63,rare,006,"Tropius",Rare,null,Pokemon
64,common1,002,"Hoppip",Common,null,Pokemon
64,common2,005,"Seedot",Common,null,Pokemon
64,common3,057,"Emolga",Common,null,Pokemon
64,common4,052,"Chinchou",Common,null,Pokemon
64,common5,049,"Pikachu",Common,null,Pokemon
64,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
64,uncommon2,162,"Switching Cups",Uncommon,null,Trainer
64,uncommon3,033,"Lombre",Uncommon,null,Pokemon
64,reverse,054,"Mareep",Common,null,Pokemon
64,rare,016,"Eldegoss",Rare,null,Pokemon
65,common1,032,"Lotad",Common,null,Pokemon
65,common2,052,"Chinchou",Common,null,Pokemon
65,common3,015,"Gossifleur",Common,null,Pokemon
65,common4,057,"Emolga",Common,null,Pokemon
65,common5,043,"Cryogonal",Common,null,Pokemon
65,uncommon1,144,"Crystal Cave",Uncommon,null,Trainer
65,uncommon2,154,"Rescue Carrier",Uncommon,null,Trainer
65,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
65,reverse,156,"Rubber Gloves",Uncommon,null,Trainer
65,rare,001,"Pinsir",Rare,null,Pokemon
66,common1,005,"Seedot",Common,null,Pokemon
66,common2,017,"Applin",Common,null,Pokemon
66,common3,039,"Luvdisc",Common,null,Pokemon
66,common4,052,"Chinchou",Common,null,Pokemon
66,common5,009,"Petilil",Common,null,Pokemon
66,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
66,uncommon2,143,"Copycat",Uncommon,null,Trainer
66,uncommon3,144,"Crystal Cave",Uncommon,null,Trainer
66,reverse,142,"Boost Shake",Uncommon,null,Trainer
66,rare,212,"Sylveon VMAX",VMAX,VMAX,Pokemon
67,common1,037,"Feebas",Common,null,Pokemon
67,common2,017,"Applin",Common,null,Pokemon
67,common3,044,"Bergmite",Common,null,Pokemon
67,common4,015,"Gossifleur",Common,null,Pokemon
67,common5,032,"Lotad",Common,null,Pokemon
67,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
67,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
67,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
67,reverse,035,"Carvanha",Common,null,Pokemon
67,rare,020,"Victini",Rare,null,Pokemon
68,common1,026,"Tentacool",Common,null,Pokemon
68,common2,022,"Litleo",Common,null,Pokemon
68,common3,017,"Applin",Common,null,Pokemon
68,common4,005,"Seedot",Common,null,Pokemon
68,common5,037,"Feebas",Common,null,Pokemon
68,uncommon1,025,"Golduck",Uncommon,null,Pokemon
68,uncommon2,149,"Gordie",Uncommon,null,Trainer
68,uncommon3,012,"Crustle",Uncommon,null,Pokemon
68,reverse,045,"Avalugg",Uncommon,null,Pokemon
68,rare,028,"Gyarados V",V,V,Pokemon
69,common1,057,"Emolga",Common,null,Pokemon
69,common2,009,"Petilil",Common,null,Pokemon
69,common3,022,"Litleo",Common,null,Pokemon
69,common4,011,"Dwebble",Common,null,Pokemon
69,common5,042,"Tympole",Common,null,Pokemon
69,uncommon1,055,"Flaaffy",Uncommon,null,Pokemon
69,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
69,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
69,reverse,005,"Seedot",Common,null,Pokemon
69,rare,016,"Eldegoss",Rare,null,Pokemon
70,common1,024,"Psyduck",Common,null,Pokemon
70,common2,032,"Lotad",Common,null,Pokemon
70,common3,052,"Chinchou",Common,null,Pokemon
70,common4,044,"Bergmite",Common,null,Pokemon
70,common5,054,"Mareep",Common,null,Pokemon
70,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
70,uncommon2,152,"Raihan",Uncommon,null,Trainer
70,uncommon3,156,"Rubber Gloves",Uncommon,null,Trainer
70,reverse,011,"Dwebble",Common,null,Pokemon
70,rare,060,"Regieleki",Rare,null,Pokemon
71,common1,015,"Gossifleur",Common,null,Pokemon
71,common2,035,"Carvanha",Common,null,Pokemon
71,common3,024,"Psyduck",Common,null,Pokemon
71,common4,043,"Cryogonal",Common,null,Pokemon
71,common5,026,"Tentacool",Common,null,Pokemon
71,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
71,uncommon2,161,"Stormy Mountains",Uncommon,null,Trainer
71,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
71,reverse,054,"Mareep",Common,null,Pokemon
71,rare,046,"Wishiwashi",Rare,null,Pokemon
72,common1,043,"Cryogonal",Common,null,Pokemon
72,common2,026,"Tentacool",Common,null,Pokemon
72,common3,022,"Litleo",Common,null,Pokemon
72,common4,015,"Gossifleur",Common,null,Pokemon
72,common5,039,"Luvdisc",Common,null,Pokemon
72,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
72,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
72,uncommon3,142,"Boost Shake",Uncommon,null,Trainer
72,reverse,159,"Snow Leaf Badge",Uncommon,null,Trainer
72,rare,212,"Sylveon VMAX",VMAX,VMAX,Pokemon
73,common1,054,"Mareep",Common,null,Pokemon
73,common2,002,"Hoppip",Common,null,Pokemon
73,common3,026,"Tentacool",Common,null,Pokemon
73,common4,032,"Lotad",Common,null,Pokemon
73,common5,022,"Litleo",Common,null,Pokemon
73,uncommon1,012,"Crustle",Uncommon,null,Pokemon
73,uncommon2,156,"Rubber Gloves",Uncommon,null,Trainer
73,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
73,reverse,057,"Emolga",Common,null,Pokemon
73,rare,056,"Ampharos",Rare,null,Pokemon
74,common1,009,"Petilil",Common,null,Pokemon
74,common2,011,"Dwebble",Common,null,Pokemon
74,common3,002,"Hoppip",Common,null,Pokemon
74,common4,026,"Tentacool",Common,null,Pokemon
74,common5,022,"Litleo",Common,null,Pokemon
74,uncommon1,148,"Full Face Guard",Uncommon,null,Trainer
74,uncommon2,149,"Gordie",Uncommon,null,Trainer
74,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
74,reverse,017,"Applin",Common,null,Pokemon
74,rare,004,"Jumpluff",Rare,null,Pokemon
75,common1,037,"Feebas",Common,null,Pokemon
75,common2,009,"Petilil",Common,null,Pokemon
75,common3,017,"Applin",Common,null,Pokemon
75,common4,054,"Mareep",Common,null,Pokemon
75,common5,015,"Gossifleur",Common,null,Pokemon
75,uncommon1,141,"Aroma Lady",Uncommon,null,Trainer
75,uncommon2,152,"Raihan",Uncommon,null,Trainer
75,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
75,reverse,024,"Psyduck",Common,null,Pokemon
75,rare,036,"Sharpedo",Rare,null,Pokemon
76,common1,022,"Litleo",Common,null,Pokemon
76,common2,015,"Gossifleur",Common,null,Pokemon
76,common3,005,"Seedot",Common,null,Pokemon
76,common4,057,"Emolga",Common,null,Pokemon
76,common5,017,"Applin",Common,null,Pokemon
76,uncommon1,164,"Zinnia’s Resolve",Uncommon,null,Trainer
76,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
76,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
76,reverse,038,"Milotic",Rare,null,Pokemon
76,rare,034,"Ludicolo",Rare,null,Pokemon
77,common1,009,"Petilil",Common,null,Pokemon
77,common2,017,"Applin",Common,null,Pokemon
77,common3,052,"Chinchou",Common,null,Pokemon
77,common4,037,"Feebas",Common,null,Pokemon
77,common5,039,"Luvdisc",Common,null,Pokemon
77,uncommon1,165,"Treasure Energy",Uncommon,null,Energy
77,uncommon2,162,"Switching Cups",Uncommon,null,Trainer
77,uncommon3,152,"Raihan",Uncommon,null,Trainer
77,reverse,002,"Hoppip",Common,null,Pokemon
77,rare,006,"Tropius",Rare,null,Pokemon
78,common1,043,"Cryogonal",Common,null,Pokemon
78,common2,015,"Gossifleur",Common,null,Pokemon
78,common3,052,"Chinchou",Common,null,Pokemon
78,common4,044,"Bergmite",Common,null,Pokemon
78,common5,042,"Tympole",Common,null,Pokemon
78,uncommon1,143,"Copycat",Uncommon,null,Trainer
78,uncommon2,149,"Gordie",Uncommon,null,Trainer
78,uncommon3,147,"Elemental Badge",Uncommon,null,Trainer
78,reverse,060,"Regieleki",Rare,null,Pokemon
78,rare,056,"Ampharos",Rare,null,Pokemon
79,common1,017,"Applin",Common,null,Pokemon
79,common2,044,"Bergmite",Common,null,Pokemon
79,common3,035,"Carvanha",Common,null,Pokemon
79,common4,011,"Dwebble",Common,null,Pokemon
79,common5,002,"Hoppip",Common,null,Pokemon
79,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
79,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
79,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
79,reverse,060,"Regieleki",Rare,null,Pokemon
79,rare,204,"Leafeon VMAX",VMAX,VMAX,Pokemon
80,common1,035,"Carvanha",Common,null,Pokemon
80,common2,024,"Psyduck",Common,null,Pokemon
80,common3,037,"Feebas",Common,null,Pokemon
80,common4,009,"Petilil",Common,null,Pokemon
80,common5,011,"Dwebble",Common,null,Pokemon
80,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
80,uncommon2,027,"Tentacruel",Uncommon,null,Pokemon
80,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
80,reverse,015,"Gossifleur",Common,null,Pokemon
80,rare,056,"Ampharos",Rare,null,Pokemon
81,common1,037,"Feebas",Common,null,Pokemon
81,common2,024,"Psyduck",Common,null,Pokemon
81,common3,052,"Chinchou",Common,null,Pokemon
81,common4,044,"Bergmite",Common,null,Pokemon
81,common5,043,"Cryogonal",Common,null,Pokemon
81,uncommon1,047,"Eiscue",Uncommon,null,Pokemon
81,uncommon2,162,"Switching Cups",Uncommon,null,Trainer
81,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
81,reverse,141,"Aroma Lady",Uncommon,null,Trainer
81,rare,034,"Ludicolo",Rare,null,Pokemon
82,common1,022,"Litleo",Common,null,Pokemon
82,common2,037,"Feebas",Common,null,Pokemon
82,common3,026,"Tentacool",Common,null,Pokemon
82,common4,042,"Tympole",Common,null,Pokemon
82,common5,054,"Mareep",Common,null,Pokemon
82,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
82,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
82,uncommon3,144,"Crystal Cave",Uncommon,null,Trainer
82,reverse,035,"Carvanha",Common,null,Pokemon
82,rare,001,"Pinsir",Rare,null,Pokemon
83,common1,011,"Dwebble",Common,null,Pokemon
83,common2,026,"Tentacool",Common,null,Pokemon
83,common3,054,"Mareep",Common,null,Pokemon
83,common4,032,"Lotad",Common,null,Pokemon
83,common5,052,"Chinchou",Common,null,Pokemon
83,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
83,uncommon2,033,"Lombre",Uncommon,null,Pokemon
83,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
83,reverse,038,"Milotic",Rare,null,Pokemon
83,rare,036,"Sharpedo",Rare,null,Pokemon
84,common1,042,"Tympole",Common,null,Pokemon
84,common2,035,"Carvanha",Common,null,Pokemon
84,common3,043,"Cryogonal",Common,null,Pokemon
84,common4,015,"Gossifleur",Common,null,Pokemon
84,common5,037,"Feebas",Common,null,Pokemon
84,uncommon1,055,"Flaaffy",Uncommon,null,Pokemon
84,uncommon2,148,"Full Face Guard",Uncommon,null,Trainer
84,uncommon3,154,"Rescue Carrier",Uncommon,null,Trainer
84,reverse,005,"Seedot",Common,null,Pokemon
84,rare,038,"Milotic",Rare,null,Pokemon
85,common1,044,"Bergmite",Common,null,Pokemon
85,common2,024,"Psyduck",Common,null,Pokemon
85,common3,011,"Dwebble",Common,null,Pokemon
85,common4,052,"Chinchou",Common,null,Pokemon
85,common5,002,"Hoppip",Common,null,Pokemon
85,uncommon1,144,"Crystal Cave",Uncommon,null,Trainer
85,uncommon2,146,"Dream Ball",Uncommon,null,Trainer
85,uncommon3,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
85,reverse,037,"Feebas",Common,null,Pokemon
85,rare,048,"Arctovish V",V,V,Pokemon
86,common1,054,"Mareep",Common,null,Pokemon
86,common2,049,"Pikachu",Common,null,Pokemon
86,common3,026,"Tentacool",Common,null,Pokemon
86,common4,052,"Chinchou",Common,null,Pokemon
86,common5,039,"Luvdisc",Common,null,Pokemon
86,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
86,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
86,uncommon3,150,"Lucky Ice Pop",Uncommon,null,Trainer
86,reverse,156,"Rubber Gloves",Uncommon,null,Trainer
86,rare,004,"Jumpluff",Rare,null,Pokemon
87,common1,032,"Lotad",Common,null,Pokemon
87,common2,037,"Feebas",Common,null,Pokemon
87,common3,039,"Luvdisc",Common,null,Pokemon
87,common4,009,"Petilil",Common,null,Pokemon
87,common5,052,"Chinchou",Common,null,Pokemon
87,uncommon1,164,"Zinnia’s Resolve",Uncommon,null,Trainer
87,uncommon2,146,"Dream Ball",Uncommon,null,Trainer
87,uncommon3,162,"Switching Cups",Uncommon,null,Trainer
87,reverse,045,"Avalugg",Uncommon,null,Pokemon
87,rare,219,"Duraludon VMAX",VMAX,VMAX,Pokemon
88,common1,049,"Pikachu",Common,null,Pokemon
88,common2,054,"Mareep",Common,null,Pokemon
88,common3,015,"Gossifleur",Common,null,Pokemon
88,common4,005,"Seedot",Common,null,Pokemon
88,common5,037,"Feebas",Common,null,Pokemon
88,uncommon1,033,"Lombre",Uncommon,null,Pokemon
88,uncommon2,143,"Copycat",Uncommon,null,Trainer
88,uncommon3,142,"Boost Shake",Uncommon,null,Trainer
88,reverse,161,"Stormy Mountains",Uncommon,null,Trainer
88,rare,040,"Glaceon V",V,V,Pokemon
89,common1,002,"Hoppip",Common,null,Pokemon
89,common2,049,"Pikachu",Common,null,Pokemon
89,common3,009,"Petilil",Common,null,Pokemon
89,common4,011,"Dwebble",Common,null,Pokemon
89,common5,005,"Seedot",Common,null,Pokemon
89,uncommon1,003,"Skiploom",Uncommon,null,Pokemon
89,uncommon2,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
89,uncommon3,162,"Switching Cups",Uncommon,null,Trainer
89,reverse,042,"Tympole",Common,null,Pokemon
89,rare,050,"Raichu",Rare,null,Pokemon
90,common1,002,"Hoppip",Common,null,Pokemon
90,common2,005,"Seedot",Common,null,Pokemon
90,common3,037,"Feebas",Common,null,Pokemon
90,common4,022,"Litleo",Common,null,Pokemon
90,common5,052,"Chinchou",Common,null,Pokemon
90,uncommon1,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
90,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
90,uncommon3,053,"Lanturn",Uncommon,null,Pokemon
90,reverse,024,"Psyduck",Common,null,Pokemon
90,rare,004,"Jumpluff",Rare,null,Pokemon
91,common1,032,"Lotad",Common,null,Pokemon
91,common2,026,"Tentacool",Common,null,Pokemon
91,common3,005,"Seedot",Common,null,Pokemon
91,common4,054,"Mareep",Common,null,Pokemon
91,common5,011,"Dwebble",Common,null,Pokemon
91,uncommon1,163,"Toy Catcher",Uncommon,null,Trainer
91,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
91,uncommon3,023,"Pyroar",Uncommon,null,Pokemon
91,reverse,037,"Feebas",Common,null,Pokemon
91,rare,020,"Victini",Rare,null,Pokemon
92,common1,039,"Luvdisc",Common,null,Pokemon
92,common2,043,"Cryogonal",Common,null,Pokemon
92,common3,005,"Seedot",Common,null,Pokemon
92,common4,057,"Emolga",Common,null,Pokemon
92,common5,037,"Feebas",Common,null,Pokemon
92,uncommon1,148,"Full Face Guard",Uncommon,null,Trainer
92,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
92,uncommon3,023,"Pyroar",Uncommon,null,Pokemon
92,reverse,144,"Crystal Cave",Uncommon,null,Trainer
92,rare,006,"Tropius",Rare,null,Pokemon
93,common1,005,"Seedot",Common,null,Pokemon
93,common2,009,"Petilil",Common,null,Pokemon
93,common3,039,"Luvdisc",Common,null,Pokemon
93,common4,015,"Gossifleur",Common,null,Pokemon
93,common5,052,"Chinchou",Common,null,Pokemon
93,uncommon1,164,"Zinnia’s Resolve",Uncommon,null,Trainer
93,uncommon2,143,"Copycat",Uncommon,null,Trainer
93,uncommon3,053,"Lanturn",Uncommon,null,Pokemon
93,reverse,017,"Applin",Common,null,Pokemon
93,rare,021,"Volcarona V",V,V,Pokemon
94,common1,011,"Dwebble",Common,null,Pokemon
94,common2,026,"Tentacool",Common,null,Pokemon
94,common3,002,"Hoppip",Common,null,Pokemon
94,common4,035,"Carvanha",Common,null,Pokemon
94,common5,032,"Lotad",Common,null,Pokemon
94,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
94,uncommon2,143,"Copycat",Uncommon,null,Trainer
94,uncommon3,150,"Lucky Ice Pop",Uncommon,null,Trainer
94,reverse,161,"Stormy Mountains",Uncommon,null,Trainer
94,rare,010,"Lilligant",Rare,null,Pokemon
95,common1,049,"Pikachu",Common,null,Pokemon
95,common2,002,"Hoppip",Common,null,Pokemon
95,common3,054,"Mareep",Common,null,Pokemon
95,common4,024,"Psyduck",Common,null,Pokemon
